job_id,job_title,company,experience,min exp,max exp,salary,base salary,max salary,location,jobListed(days ago),postedIn,rating,reviews count,details,salary data provide by
1468,Data analyst,Fusion Plus Solutions Inc,2-4 Yrs,2,4, 1.4 - 35L/yr (AmbitionBox estimate),140000,3500000,Hyderabad / Secunderabad,365,Naukri,,,"SQL, Python, Data Analyst",Estimated by Ambition Box
1469,Data Analyst,Fusion Plus Solutions Inc,2-4 Yrs,2,4, 1.4 - 35L/yr (AmbitionBox estimate),140000,3500000,Hyderabad / Secunderabad,365,Naukri,,,"Unix, CRM, Data structures",Estimated by Ambition Box
1471,Data Analyst,Saaki argus averil consulting,3-6 Yrs,3,6, 1.1 - 18.7L/yr (AmbitionBox estimate),110000,1870000,Chennai,365,Naukri,,,"SAS, Consulting, Financial services",Estimated by Ambition Box
1473,Data Analyst,TNS holdings,2-3 Yrs,2,3,,,,Remote,365,Naukri,,,"SQL, SAS, Process improvement",
1474,Data Analyst,P.S International HR Consultants,5-10 Yrs,5,10,,,,Mumbai,365,Naukri,,,"SQL, Networking, Automation",
1476,Data Analyst,Xpheno,2-5 Yrs,2,5, 0.5 - 96L/yr (AmbitionBox estimate),50000,9600000,Bangalore / Bengaluru,365,Naukri,,,"SQL, microsoft, Oracle",Estimated by Ambition Box
1478,Data Analyst,Xpheno,3-6 Yrs,3,6, 1.5 - 96L/yr (AmbitionBox estimate),150000,9600000,Bangalore / Bengaluru,365,Naukri,,,"SQL, Data analysis, Consulting",Estimated by Ambition Box
1479,Data Analyst,Xpheno,4-8 Yrs,4,8, 1.65 - 22.35L/yr (AmbitionBox estimate),165000,2235000,Mumbai,365,Naukri,,,"SQL, Auditing, Data mining",Estimated by Ambition Box
1484,Data Analyst,RIGHT STEP CONSULTING PRIVATE LIMITED,1-3 Yrs,1,3, 1.15 - 17L/yr (AmbitionBox estimate),115000,1700000,Gurgaon / Gurugram,1460,Naukri,,,"Data Analyst, Market research, PHP",Estimated by Ambition Box
1485,Data Analyst,RIGHT STEP CONSULTING PRIVATE LIMITED,1-4 Yrs,1,4, 0.2 - 26L/yr (AmbitionBox estimate),20000,2600000,Gurgaon / Gurugram,1460,Naukri,,,"Data Analyst, Analytics, SQL",Estimated by Ambition Box
1486,Data Analyst,mycitynagpur,1-5 Yrs,1,5, 3 - 4.4L/yr (AmbitionBox estimate),300000,440000,Nagpur,1460,Naukri,,,"Help Desk, Customer Service, data analysis",Estimated by Ambition Box
1487,Data Analyst,mycitynagpur,3-7 Yrs,3,7, 1.5 - 7.2L/yr (AmbitionBox estimate),150000,720000,Nagpur,1460,Naukri,,,"OMC, data reporting, Data Analyst",Estimated by Ambition Box
1494,Data Analyst,Proclink Consulting Services LLP,4-8 Yrs,4,8, 0.13 - 44L/yr (AmbitionBox estimate),13000,4400000,"Ahmedabad, Hyderabad / Secunderabad",365,Naukri,,,"SAS, Analytics, SQL",Estimated by Ambition Box
1496,Data Analyst,Add On IT Systems,3-4 Yrs,3,4,,,,Bangalore / Bengaluru,365,Naukri,,,"MS SQL, PDF, Operating systems",
1497,Data Analyst,eTeam Inc.,1-3 Yrs,1,3, 1 - 25L/yr (AmbitionBox estimate),100000,2500000,Hyderabad / Secunderabad,365,Naukri,,,"Data Analyst, Project management, Operations",Estimated by Ambition Box
1499,Data Analyst,Primohunt Corporate,0-3 Yrs,0,3,,,,Pune,365,Naukri,,,"Analytical skills, Market study, Data analysis",
1500,Data Analyst,Falcon Smart IT,2-6 Yrs,2,6,,,,Bangalore / Bengaluru,730,Naukri,,,"ERP, Data analysis, Macros",
1502,Data Analyst,Diverse Lynx,1-5 Yrs,1,5, 1.65 - 39.5L/yr (AmbitionBox estimate),165000,3950000,Bangalore / Bengaluru,730,Naukri,,,"SQL, Manager Quality Assurance, metadata",Estimated by Ambition Box
1504,Data Analyst,Z2plus Placement & Security Agency Pvt. Ltd.,2-5 Yrs,2,5, 1.25 - 13.616L/yr (AmbitionBox estimate),125000,1361600,Bangalore / Bengaluru,730,Naukri,,,"Python, Data modeling, Data mining",Estimated by Ambition Box
1505,Data Analyst,Z2plus Placement & Security Agency Pvt. Ltd.,2-3 Yrs,2,3, 2 - 7.5L/yr (AmbitionBox estimate),200000,750000,Panaji/Panjim,730,Naukri,,,"Supply chain, Data modeling, Project management",Estimated by Ambition Box
1506,data analyst,Disha Consultant,4-8 Yrs,4,8, 2.8 - 8.5L/yr (AmbitionBox estimate),280000,850000,Jaipur,730,Naukri,,,"Automation, tableau, Excel",Estimated by Ambition Box
1508,Data Analyst,TMD - The Modern Dimension,3-8 Yrs,3,8, 0.2 - 44L/yr (AmbitionBox estimate),20000,4400000,"New Delhi, Bangalore / Bengaluru",730,Naukri,,,"Power Bi, Sql Server, Tableau",Estimated by Ambition Box
1510,Data Analyst,Teplar Solutions,0-4 Yrs,0,4,,,,Coimbatore,1460,Naukri,,,"Customer support, Analytics, Workflow",
1512,Data Analyst,CLINAARC CLINICAL DATAMANAGEMENT PRIVATE LIMITED,2-3 Yrs,2,3,,,,Nagpur,1460,Naukri,,,Data Analyst,
1513,Data Analyst,EnergyTech Ventures,2-5 Yrs,2,5,,,,Kolkata,1460,Naukri,,,"Process improvement, Data collection, Managed services",
1524,Data Analyst,Teplar Solutions,0-4 Yrs,0,4,,,,Coimbatore,1460,Naukri,,,"Customer support, Analytics, Workflow",
1525,Data Analyst,CLINAARC CLINICAL DATAMANAGEMENT PRIVATE LIMITED,2-3 Yrs,2,3,,,,Nagpur,1460,Naukri,,,Data Analyst,
1527,Data Analyst,"Quotient, Inc.",1-3 Yrs,1,3,,,,Bangalore / Bengaluru,1460,Naukri,,,"Product management, Distribution network, Publishing",
1530,Data Analyst,M3 (EU) Ltd,5-7 Yrs,5,7,,,,Bangalore / Bengaluru,365,Naukri,,,"Market research, Data processing, MS Office",
1531,Data Analyst,Countrees Services and Technologies Pvt Ltd,3-6 Yrs,3,6,,,,Chennai,365,Naukri,,,"Commerce, HTML",
1537,Data Analyst,99Plus IT Solutions,3-5 Yrs,3,5,,,,Vadodara,1095,Naukri,,,"Business Development Executive, XML, Data mining",
1539,Data Analyst,99Plus IT Solutions,2-5 Yrs,2,5,,,,Vadodara,1825,Naukri,,,Data Analyst,
1542,Data Analyst,99Plus IT Solutions,2-5 Yrs,2,5,,,,Vadodara,1825,Naukri,,,Data Analyst,
1553,Data Analyst,Grapes IDMR,2-4 Yrs,2,4,,,,Thrissur/Trichur,210,Naukri,,,"SQL, SAS, Process improvement",
1554,Data Analyst,MindTrilogy,1-3 Yrs,1,3,,,,New Delhi,210,Naukri,,,"Analytical, Market analysis, Database administration",
1560,Data analyst,Zecotok,1-3 Yrs,1,3,,,,Panchkula,180,Naukri,,,"Data analysis, Programming, Data Analyst",
757,Data Analysis Consultant (2-7 yrs),ANAKIN SKYWALKER PRIVATE LIMITED,2-7 Yrs,2,7,,,,Bangalore / Bengaluru,12,hirist,2.5,10,"Data Analyst, Data Analytics, Business Analyst",
1104,CW Data Analyst III,Varite,0-8 Yrs,0,8,,,,Bangalore / Bengaluru,20,Naukri,,,"Operations research, Email marketing, Staffing",
12,Customer Master Data Analyst,Genpact,2-6 Yrs,2,6,,,,Bangalore / Bengaluru,3,Naukri,3.9,27000,"Mdg, CMD, Master Data",
841,CRM Data Analyst,Screen-Magic,1-4 Yrs,1,4,,,,Pune,90,Naukri,3.8,26,"Team management, CRM, Data management",
515,Course5 Intelligence - Data Engineer - Python/PySpark (5-10 yrs),Course 5 Intelligence,5-10 Yrs,5,10,,,,Bangalore / Bengaluru,60,hirist,4.1,332,"Data Management, Data Analyst, Data Analytics",
86,Corporate Events Data Analyst,MSCI,1-2 Yrs,1,2, 3.4 - 12L/yr (AmbitionBox estimate),340000,1200000,Mumbai,3,Naukri,4.1,221,"CVS, Corporate actions, Networking",Estimated by Ambition Box
814,Corporate Business Analyst - Intelligence,ITC WORLDWIDE,2-5 Yrs,2,5,,,,Bangalore / Bengaluru,60,Naukri,4.8,4,"Data Analyst, Python, Coding",
815,Corporate Business Analyst - Intelligence,ITC WORLDWIDE,2-5 Yrs,2,5,,,,Pune,60,Naukri,4.8,4,"Data Analyst, Coding, Staffing",
1171,Convosight - Senior Data Analyst - Power BI/Tableau (5-7 yrs),Convosight,5-7 Yrs,5,7,,,,"Mumbai, Bangalore / Bengaluru, Gurgaon / Gurugram",60,hirist,2.7,19,"Data Analyst, Data Analytics, Power BI",
1052,Contract Data Analyst,Enlighta Solutions,2-7 Yrs,2,7,,,,Mumbai,1095,Naukri,3.5,13,"Functional testing, Solution Analyst, Compliance management",
118,Content Designer,Acko General,3-4 Yrs,3,4,,,,Bangalore / Bengaluru,3,Naukri,3.8,390,"Analytical skills, Copy writing, digital campaigns",
219,Content Data Analyst,GHX INDIA PRIVATE LIMITED,1-6 Yrs,1,6,,,,Hyderabad / Secunderabad,4,Naukri,3.8,15,"medical, python, data management",
1472,Content and Community lead,Infinyte Club,5-10 Yrs,5,10,,,,Bangalore / Bengaluru,365,Naukri,,,"SEO, Analytical, Digital marketing",
1532,Content and Community lead,Infinyte Club,5-10 Yrs,5,10,,,,Bangalore / Bengaluru,365,Naukri,,,"SEO, Analytical, Digital marketing",
3,Consultant Data Analyst,Pfizer,2-6 Yrs,2,6,,,,Mumbai,3,Naukri,4.1,1700,"Power Bi, Commercial Operations, Data Management",
875,Consultant - Data Analyst,RGA,0-1 Yrs,0,1,,,,Mumbai,365,Naukri,4.4,8,"Reconciliation, SAS, Underwriting",
39,Consultant - Data Analyst,TransUnion Software Services Pvt. Ltd,4-8 Yrs,4,8,,,,Mumbai,2,Naukri,4,320,"Bfsi, Analytical, Data collection",
912,Con - Data Analyst ( Python + SQL - must ),Pylon Management Consulting,2-4 Yrs,2,4, 3.6 - 16.1L/yr (AmbitionBox estimate),360000,1610000,Bangalore Rural,2,Naukri,,,"power BI reporting, Excel, tableau reporting",Estimated by Ambition Box
1522,Computer Operator In - Computer Clerk,RIGHT STEP CONSULTING PRIVATE LIMITED,0-2 Yrs,0,2,,,,Gurgaon / Gurugram,1460,Naukri,,,"Back office, Data entry, MIS",
125,Compensation And Benefits Specialist,Ace Creative Learning,4-7 Yrs,4,7,,,,Bangalore / Bengaluru,5,Naukri,4,113,"Payroll, Data Analyst in Payroll, MIS",
733,Commercial Analyst / Data Analyst,Printo Document Services Pvt. Ltd,1-4 Yrs,1,4,,,,"Chennai, Pune, New Delhi
+4 more",240,Naukri,3.5,93,"Logistics, Data analysis, Commercial Analyst",
941,Clinical Data Analyst & Auditing Specialist,ZignaAI,5-10 Yrs,5,10,,,,Hyderabad / Secunderabad,270,Naukri,4.8,4,"Clinical Data Analyst, Auditing, Billing",
392,Clinical Data Analyst - Epic System (3-6 yrs),Huquo,3-6 Yrs,3,6,,,,"Hyderabad / Secunderabad, Pune, Gurgaon / Gurugram",2,hirist,3.8,14,"Clinical Data Management, Clinical SAS, Data Analyst",
210,Clinical Data Analyst,CBCC Global Research,1-3 Yrs,1,3,,,,Ahmedabad,3,Naukri,4.6,28,"clinical Data Co-ordinator, Data Validation, EDC",
1280,Clinical Data Analyst,Sitero,1-4 Yrs,1,4,,,,Mysuru / Mysore,365,Naukri,1.6,7,"Clinical operations, GCP, Pharma",
1526,Clinical Data Analyst,CLINAARC CLINICAL DATAMANAGEMENT PRIVATE LIMITED,1-6 Yrs,1,6,,,,Nagpur,1460,Naukri,,,Clinical Data Analyst,
1538,Clinical Data Analyst,CLINAARC CLINICAL DATAMANAGEMENT PRIVATE LIMITED,1-6 Yrs,1,6,,,,Nagpur,1460,Naukri,,,Clinical Data Analyst,
74,Cimpress - HR Data Analyst (2-5 yrs),Cimpress India,2-5 Yrs,2,5,,,,"Mumbai, Bangalore / Bengaluru",11,iimjobs,3.9,266,"HR Analytics, HR Operations, HR Jobs in IT/ITeS",
146,Capco - Senior Data Analyst - Python/PySpark (8-10 yrs),Capco Technologies Pvt Ltd,8-10 Yrs,8,10,,,,"Bangalore / Bengaluru, Hyderabad / Secunderabad, Pune",14,hirist,3.7,424,"Data Analyst, Python, PySpark",
510,C2FO - Data Analyst (0-4 yrs),C2FO,0-4 Yrs,0,4,,,,Noida,26,hirist,3.6,53,Data Analyst,
830,Business Systems/Data Analyst,Pinion Services,1-8 Yrs,1,8,,,,"Hyderabad / Secunderabad, Visakhapatnam",365,Naukri,4.3,11,"SQL, Informatica, SSRS",
1379,Business Intelligence Developer - QlikSense & Qlikview (3-5 yrs),r3 Consultant,3-5 Yrs,3,5,,,,Bangalore / Bengaluru,60,hirist,,,"Business Intelligence, QlikSense, Qlikview",
1397,Business Intelligence Analyst,AspireIQ,3-4 Yrs,3,4,,,,"Chennai, Pune, New Delhi
+4 more",120,Naukri,,,"Analytical, Business intelligence, Data analysis",
1511,Business Development Executive,Teplar Solutions,2-4 Yrs,2,4,,,,Coimbatore,1460,Naukri,,,"Cold calling, Customer support, Analytics",
1523,Business Development Executive,Teplar Solutions,2-4 Yrs,2,4,,,,Coimbatore,1460,Naukri,,,"Cold calling, Customer support, Analytics",
1480,Business Data Analyst General Ledger,Diverse Lynx,5-10 Yrs,5,10,,,,Mumbai,1460,Naukri,,,"Reconciliation, SQL, Taxation",
1528,Business Data Analyst General Ledger,Diverse Lynx,5-10 Yrs,5,10,,,,Mumbai,1460,Naukri,,,"Reconciliation, SQL, Taxation",
1315,Business Data Analyst (8-15 yrs),Acharyaconsulting Services,8-15 Yrs,8,15,,,,Bangalore / Bengaluru,30,hirist,,,"Data Analyst, Business Analyst, Project Management",
743,Business Data Analyst (6-8 yrs),Yo HR Consultancy,6-8 Yrs,6,8,,,,Bangalore / Bengaluru,13,hirist,5,1,"Business System Analyst, Business Analyst, Data Analyst",
590,Business Data Analyst - Delhi,Indo German International,2-5 Yrs,2,5, 8 - 10L/yr,800000,1000000,New Delhi,26,Naukri,4.2,6,"Business Reporting, Business Research, Research Analysis",Salary Listed by Company
1015,Business Data Analyst,"IQuest Solutions Corp, USA",4-6 Yrs,4,6,,,,Hyderabad / Secunderabad,270,Naukri,5,3,"tableau, Business Data Analyst, SQL",
551,BUSINESS DATA ANALYST,Rebel Bots,3-5 Yrs,3,5,,,,Remote,365,Naukri,4,158,"Analytical, Business analysis, Gaming",
537,Business Data Analyst,IGW India Technologies,10-12 Yrs,10,12,,,,Pune,30,Naukri,3.8,42,"Microsoft SSIS, Power BI, Business Data Analysis",
639,Business Data Analyst,Netxcell Ltd,3-8 Yrs,3,8,,,,Vijayawada,365,Naukri,3.6,90,"Computer science, C, Business Data Analyst",
641,Business Data Analyst,Netxcell Ltd,3-8 Yrs,3,8,,,,Vijayawada,365,Naukri,3.6,90,"Business Analyst, Business Data Analyst, Manager Technology",
644,Business Data Analyst,Netxcell Ltd,3-8 Yrs,3,8,,,,Vijayawada,365,Naukri,3.6,90,"Computer science, C, Business Data Analyst",
806,Business Data Analyst,Syncpoint360,5-8 Yrs,5,8, 9 - 18L/yr,900000,1800000,Coimbatore,1,Naukri,3,1,"Aws Data Lake, Airflow, Power Bi",Salary Listed by Company
827,Business Data Analyst,N Sight Consulting Group,3-4 Yrs,3,4,,,,Gurgaon / Gurugram,26,Naukri,3,4,"Excel Powerpoint, Analytical Skills, Data Interpretation",
955,Business Data Analyst,Aram Logistics Solutions,3-7 Yrs,3,7,,,,Coimbatore,6,Naukri,,,"Power Bi, SAS, Data Cleansing",
246,Business cum Data analyst,E Connect Solutions Pvt Ltd,10-13 Yrs,10,13,,,,Bhopal,30,Naukri,4,72,"Gap Analysis, Requirements Management, Business Analytics",
635,Business and Data Analyst,Accura Weldrods Kovai Pvt Ltd,1-3 Yrs,1,3, 3 - 7L/yr,300000,700000,Coimbatore,1,Naukri,3.3,4,"Dax Queries, Power Bi Reports, Business Intelligence",Salary Listed by Company
1135,Business Analytics,Symbiosis Management Consultants,8-13 Yrs,8,13,,,,Mumbai,23,Naukri,,,"AZURE, MACHINE LEARNING, CLOUD",
395,Business Analyst/Data Analyst (3-7 yrs),Huquo Consulting,3-7 Yrs,3,7,,,,Delhi ncr,2,iimjobs,3.8,14,"Data Analytics, Analytics, SQL",
1178,Business Analyst/ Data Analyst,Aptus Data Labs,2-7 Yrs,2,7,,,,Bangalore / Bengaluru,365,Naukri,2.7,4,"CRM, SQL, SMS",
1190,Business Analyst in Data Analytics,Mount Talent Consulting,3-8 Yrs,3,8, 5.5 - 15L/yr,550000,1500000,Chennai,29,Naukri,,,"Data Modelling, Business Analyst, VBA",Salary Listed by Company
1145,Business Analyst In Bpo,Subhadra Jobs Consultancy,6-11 Yrs,6,11, 4 - 9L/yr,400000,900000,Bangalore Rural,24,Naukri,,,"Excel, Business Analytics, Data Manipulation",Salary Listed by Company
891,Business Analyst & Data Analyst Data Science Only Freshers Can Apply,Techgimini,0-1 Yrs,0,1, 4.75 - 7L/yr,475000,700000,Pune,1,Naukri,,,"Crm Systems, ERP, System Analysis",Salary Listed by Company
1106,Business Analyst & Data Analyst (Data Science SQL Python),Techgimini,0-1 Yrs,0,1, 4.75 - 7.5L/yr,475000,750000,Pune,20,Naukri,,,"Crm Systems, ERP, System Analysis",Salary Listed by Company
703,Business Analyst - Entry-Ops,Andor Tech (India) Pvt Ltd,4-8 Yrs,4,8,,,,Bangalore / Bengaluru,270,Naukri,3.8,44,"Data analysis, SQL, Adobe",
106,Business Analyst,Chubb,7-10 Yrs,7,10,,,,Bangalore / Bengaluru,10,Naukri,3.8,128,"Computer science, Data analysis, Data validation",
184,Business Analyst,NIIT,1-3 Yrs,1,3, 7.5 - 12L/yr,750000,1200000,Gurgaon / Gurugram,25,Naukri,3.7,1200,"Google Data Studio, Data analyst, Advance Excel",Salary Listed by Company
1154,Business Analyst,Nexpro247,0-5 Yrs,0,5,,,,"Chennai, Pune, Mumbai",25,Naukri,,,"automation framework, python, analytical",
561,Business / Data Analyst,REVENTICS,2-3 Yrs,2,3,,,,Hyderabad / Secunderabad,1095,Naukri,4.2,138,"Computer science, SAS, Performance management",
1013,Business / Data Analyst,Applied Research Works India Pvt Ltd,3-8 Yrs,3,8,,,,Kolkata,365,Naukri,3.4,17,"Project management, Data analysis, Process improvement",
1092,Business / Data Analyst,ElectricPe,5-7 Yrs,5,7,,,,Bangalore / Bengaluru,270,Naukri,3.1,27,"SQL, Python, Business intelligence",
1047,BPO Openings 4 Ecommerce Backend Operation CTC Upto 25k IN Bangalore,Sanctus Hr,1-5 Yrs,1,5, 1.6 - 3.2L/yr (AmbitionBox estimate),160000,320000,Bangalore / Bengaluru,13,Naukri,,,"BPO, Customer Service, Data Analyst",Estimated by Ambition Box
1201,BIU Manager- ATM _ Bank,V Konnect,5-10 Yrs,5,10, 12 - 17L/yr,1200000,1700000,Mumbai,30,Naukri,,,"Business Intelligence, predictive modelling, portfolio",Salary Listed by Company
1152,Big Data Engineer - AWS Platform (5-10 yrs),TCCS,5-10 Yrs,5,10,,,,"Bangalore / Bengaluru, Gurgaon / Gurugram",30,hirist,1.8,10,"Big Data, AWS, Data Warehousing",
160,Big Data Engineer,Hexaware Technologies Ltd.,8-9 Yrs,8,9,,,,"Chennai, Pune, New Delhi
+4 more",26,Naukri,3.6,5000,"Investment products, tableau, Excel",
1519,Big Data Analyst - Part time,Write Academy,1-6 Yrs,1,6,,,,Chennai,1825,Naukri,,,"SQL, Oracle, MySQL",
1547,Big Data Analyst - Part time,Write Academy,1-6 Yrs,1,6,,,,Chennai,1825,Naukri,,,"SQL, Oracle, MySQL",
934,Big Data Analyst,500 Apps,1-4 Yrs,1,4, 6.5 - 12L/yr,650000,1200000,"Chennai, Pune, Delhi/Ncr
+5 more",4,Naukri,1,1,"Big Data Analytics, Big Data Testing, Big Data",Salary Listed by Company
1516,Big Data Analyst,R3coder,1-6 Yrs,1,6,,,,Ahmedabad,1460,Naukri,,,"Core Java, Data structures, Outsourcing",
1517,Big Data Analyst,CereSight,3-8 Yrs,3,8,,,,"Chennai, Pune, New Delhi
+4 more",1825,Naukri,,,"Computer science, HBase, Data processing",
1540,Big Data Analyst,CereSight,3-8 Yrs,3,8,,,,"Chennai, Pune, New Delhi
+4 more",1825,Naukri,,,"Computer science, HBase, Data processing",
1036,BI/Data Analyst - Power BI/Qlikview (2-5 yrs),ProPMO Services Private Limited,2-5 Yrs,2,5,,,,"Bangalore / Bengaluru, Chennai, Gurgaon / Gurugram",13,hirist,,,"Business Intelligence, Data Analyst, Data Analytics",
690,BI Developer,Lighthouse Info Systems Pvt. Ltd.,1-3 Yrs,1,3,,,,Nagpur,730,Naukri,3.8,55,"Business intelligence, Analytics, data visualization",
958,"BI Data Analyst, Pan India",Lingaro Group,2-5 Yrs,2,5,,,,Remote,730,Naukri,4.2,8,Data Analyst,
967,BI Data Analyst - AVK,Avk tech solutions,5-10 Yrs,5,10,,,,Hyderabad / Secunderabad,120,Naukri,4.7,4,"SQL, Python, Data analysis",
768,BI Data Analyst,Saltmine,2-4 Yrs,2,4,,,,Bangalore / Bengaluru,30,Naukri,4.7,3,"Data Analyst, SQL, Business intelligence",
175,BI Data Analyst,"ATMECS Technologies Pvt., Ltd.",5-8 Yrs,5,8,,,,Hyderabad / Secunderabad,5,Naukri,3.4,197,"Data analysis, Manager Quality Assurance, SAS",
235,BI Data Analyst,Comviva Technology,3-5 Yrs,3,5,,,,Gurgaon / Gurugram,20,Naukri,3.3,603,"Excel, Power Bi, Data Visualization",
1058,BI Data Analyst,sortimat technology pvt. ltd.,3-8 Yrs,3,8,,,,Bangalore / Bengaluru,16,Naukri,,,"Procurement, metadata, Web services",
1237,BI Data Analyst,sortimat technology pvt. ltd.,2-3 Yrs,2,3,,,,Bangalore / Bengaluru,30,Naukri,,,"PLM, ERP, Technical management",
1430,BI Data Analyst,Coders Brain Pvt Ltd,2-6 Yrs,2,6, 2.564 - 6.5L/yr (AmbitionBox estimate),256400,650000,Bangalore / Bengaluru,300,Naukri,,,"power bi, Oracle, MySQL",Estimated by Ambition Box
369,Better - Senior Data Analyst (3-7 yrs),BMTG Advisors India Private Limited,3-7 Yrs,3,7,,,,Gurgaon / Gurugram,30,iimjobs,3,725,"Data Analytics, Analytics, Python",
212,Better - Data Analyst (2-4 yrs),BMTG Advisors India Private Limited,2-4 Yrs,2,4,,,,Remote,12,iimjobs,3,725,"Data Analytics, Analytics, SQL",
1359,Back office coordinator(Female),RIGHT STEP CONSULTING PRIVATE LIMITED,1-3 Yrs,1,3,,,,Noida,2555,Naukri,3,1,"Analytics, Business intelligence, Back Office Coordinator",
1363,Back office coordinator(Female),RIGHT STEP CONSULTING PRIVATE LIMITED,1-3 Yrs,1,3,,,,Noida,2555,Naukri,3,1,"Analytics, Business intelligence, Back Office Coordinator",
959,BA Data Analyst,Ditstek Innovation Pvt. Ltd.,8-10 Yrs,8,10,,,,Mohali,6,Naukri,,,"analytics reporting, Azure, data analysis",
88,Azure Data Analyst || Product Based MNC (Direct Payroll) || Kolkata,Digital Aptech,4-8 Yrs,4,8, 7 - 16L/yr,700000,1600000,Kolkata,9,Naukri,4.5,107,"Data Management, ETL Tool, SQL Azure",Salary Listed by Company
1168,Azure Data Analyst,Ascendion Engineering,4-7 Yrs,4,7, 0.3 - 9.5L/yr (AmbitionBox estimate),30000,950000,"Chennai, Pune, Bangalore / Bengaluru",26,Naukri,,,"azure cost management, Azure, data analysis",Estimated by Ambition Box
1221,Azure Data Analyst,Ascendion Engineering,4-9 Yrs,4,9, 12 - 22L/yr,1200000,2200000,"Chennai, Bangalore / Bengaluru, Hyderabad / Secunderabad",30,Naukri,,,"Azure, Snowflake, Data Analysis",Salary Listed by Company
37,Automation and Data analyst Professional,Volvo Group,5-10 Yrs,5,10,,,,Bangalore / Bengaluru,18,Naukri,4.1,604,"Automation, C",
142,Associate-Data Analyst (Cost Optimisation),Delhivery,0-4 Yrs,0,4,,,,"Delhi/Ncr, Bangalore Rural",30,Naukri,3.9,5300,"Data Analysis, Cost Optimization, Variance Analysis",
534,Associate Merchandiser_ Furniture & Dec- Data Analyst,Williams-sonoma India Pvt. Ltd.,2-6 Yrs,2,6,,,,Gurgaon / Gurugram,30,Naukri,3.2,19,"Supply chain management, Data analysis, data integrity",
538,Associate Merchandiser - Furniture & Dec - Data Analyst,"Williams-Sonoma, Inc.",2-6 Yrs,2,6,,,,Gurgaon / Gurugram,30,Naukri,3.2,19,"Supply chain management, Data analysis, data integrity",
143,Associate Data Analyst- FPM,CAE Inc.,1-2 Yrs,1,2,,,,Bangalore / Bengaluru,23,Naukri,4.3,36,"Analytical skills, data services, Document review",
1233,Associate Data Analyst,Talentas Technology Private Limited,1-2 Yrs,1,2,,,,Hyderabad / Secunderabad,365,Naukri,4.7,2,"Python, Stored procedures, Machine learning",
673,Associate Data Analyst,SKIDOS,1-2 Yrs,1,2,,,,New Delhi,30,Naukri,3.9,14,"SQL, Python, Associate Data Analyst",
687,Associate Data Analyst,"comScore, Inc.",2-7 Yrs,2,7,,,,Pune,120,Naukri,3.7,34,"metadata, Provident fund, Linux",
1460,Associate Data Analyst,HUSYS CONSULTING LIMITED,2-5 Yrs,2,5, 2.5 - 16L/yr (AmbitionBox estimate),250000,1600000,Hyderabad / Secunderabad,365,Naukri,,,"Help Desk, Customer Service, data analysis",Estimated by Ambition Box
482,Associate BI Developer - Data Visualization (1-3 yrs),Kaplan,1-3 Yrs,1,3,,,,Bangalore / Bengaluru,60,hirist,3.7,58,"Data Pipeline, Data Analytics, Data Analyst",
